timestamp,url,exists,status
2022-03-01T09:31:18+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-03-01T09:31:18+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2022-03-01T09:31:19+09:00,https://covid19-kochi.netlify.app/,False,404
2022-03-01T09:31:22+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-04-01T09:30:59+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1131)"
2022-04-01T09:31:07+09:00,https://yachiyo-covid19.netlify.app/,False,404
2022-04-01T09:31:14+09:00,https://ishikawa-covid19.netlify.app/,False,404
2022-04-01T09:31:24+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-04-01T09:31:25+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:1131)"
2022-04-01T09:31:27+09:00,https://stopcovid19.wakayama.jp/,False,410
2022-04-01T09:31:33+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-04-01T09:31:33+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2022-04-01T09:31:34+09:00,https://covid19-kochi.netlify.app/,False,404
2022-04-01T09:31:38+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-05-01T09:39:42+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1131)"
2022-05-01T09:40:00+09:00,https://yachiyo-covid19.netlify.app/,False,404
2022-05-01T09:40:16+09:00,https://ishikawa-covid19.netlify.app/,False,404
2022-05-01T09:40:36+09:00,https://stopcovid19.city.shizuoka.lg.jp/,False,[Errno -3] Temporary failure in name resolution
2022-05-01T09:40:37+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-05-01T09:40:37+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:1131)"
2022-05-01T09:40:40+09:00,https://stopcovid19.wakayama.jp/,False,410
2022-05-01T09:40:47+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-05-01T09:40:47+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2022-05-01T09:40:47+09:00,https://covid19-kochi.netlify.app/,False,404
2022-05-01T09:40:52+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-06-01T09:40:02+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1131)"
2022-06-01T09:40:13+09:00,https://covid19.civictech.chiba.jp/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-06-01T09:40:14+09:00,https://yachiyo-covid19.netlify.app/,False,404
2022-06-01T09:40:17+09:00,https://ishikawa-covid19.netlify.app/,False,404
2022-06-01T09:40:22+09:00,https://stopcovid19.city.shizuoka.lg.jp/,False,[Errno -2] Name or service not known
2022-06-01T09:40:23+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-06-01T09:40:23+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:1131)"
2022-06-01T09:40:25+09:00,https://stopcovid19.wakayama.jp/,False,410
2022-06-01T09:40:30+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-06-01T09:40:31+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2022-06-01T09:40:31+09:00,https://covid19-kochi.netlify.app/,False,404
2022-06-01T09:40:36+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-07-01T09:36:56+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1131)"
2022-07-01T09:37:08+09:00,https://covid19.civictech.chiba.jp/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-07-01T09:37:09+09:00,https://yachiyo-covid19.netlify.app/,False,404
2022-07-01T09:39:22+09:00,https://niigata.stopcovid19.jp/,False,[Errno 110] Connection timed out
2022-07-01T09:39:32+09:00,https://ishikawa-covid19.netlify.app/,False,404
2022-07-01T09:39:42+09:00,https://stopcovid19.city.shizuoka.lg.jp/,False,[Errno -2] Name or service not known
2022-07-01T09:39:44+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-07-01T09:39:44+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:1131)"
2022-07-01T09:41:57+09:00,https://stopcovid19.code4nara.org/,False,[Errno 110] Connection timed out
2022-07-01T09:41:58+09:00,https://stopcovid19.wakayama.jp/,False,410
2022-07-01T09:42:02+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-07-01T09:42:02+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2022-07-01T09:42:03+09:00,https://covid19-kochi.netlify.app/,False,404
2022-07-01T09:42:06+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-08-01T09:41:04+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1131)"
2022-08-01T09:41:18+09:00,https://covid19.civictech.chiba.jp/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-08-01T09:41:18+09:00,https://yachiyo-covid19.netlify.app/,False,404
2022-08-01T09:43:33+09:00,https://niigata.stopcovid19.jp/,False,[Errno 110] Connection timed out
2022-08-01T09:43:34+09:00,https://ishikawa-covid19.netlify.app/,False,404
2022-08-01T09:43:44+09:00,https://stopcovid19.city.shizuoka.lg.jp/,False,[Errno -2] Name or service not known
2022-08-01T09:43:45+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-08-01T09:43:45+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:1131)"
2022-08-01T09:43:49+09:00,https://stopcovid19.wakayama.jp/,False,410
2022-08-01T09:43:55+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-08-01T09:43:55+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2022-08-01T09:43:56+09:00,https://covid19-kochi.netlify.app/,False,404
2022-08-01T09:44:01+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-09-01T09:34:29+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1131)"
2022-09-01T09:34:37+09:00,https://covid19.civictech.chiba.jp/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-09-01T09:34:37+09:00,https://yachiyo-covid19.netlify.app/,False,404
2022-09-01T09:36:48+09:00,https://niigata.stopcovid19.jp/,False,[Errno 110] Connection timed out
2022-09-01T09:36:50+09:00,https://ishikawa-covid19.netlify.app/,False,404
2022-09-01T09:37:00+09:00,https://stopcovid19.city.shizuoka.lg.jp/,False,[Errno -2] Name or service not known
2022-09-01T09:37:01+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-09-01T09:37:01+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:1131)"
2022-09-01T09:37:04+09:00,https://stopcovid19.wakayama.jp/,False,410
2022-09-01T09:37:07+09:00,https://stopcovid19-hiroshima-city.hiroshima-cu.ac.jp/,False,[Errno 111] Connection refused
2022-09-01T09:37:08+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-09-01T09:37:09+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2022-09-01T09:37:09+09:00,https://covid19-kochi.netlify.app/,False,404
2022-09-01T09:37:13+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-10-01T09:58:56+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1131)"
2022-10-01T09:59:04+09:00,https://covid19.civictech.chiba.jp/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-10-01T09:59:05+09:00,https://yachiyo-covid19.netlify.app/,False,404
2022-10-01T10:01:17+09:00,https://niigata.stopcovid19.jp/,False,[Errno 110] Connection timed out
2022-10-01T10:01:18+09:00,https://ishikawa-covid19.netlify.app/,False,404
2022-10-01T10:01:20+09:00,https://stopcovid19.city.shizuoka.lg.jp/,False,[Errno -2] Name or service not known
2022-10-01T10:01:22+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-10-01T10:01:23+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:1131)"
2022-10-01T10:01:25+09:00,https://stopcovid19.wakayama.jp/,False,410
2022-10-01T10:01:31+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-10-01T10:01:31+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2022-10-01T10:01:32+09:00,https://covid19-kochi.netlify.app/,False,404
2022-10-01T10:01:36+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-11-01T09:48:05+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1131)"
2022-11-01T09:48:10+09:00,https://covid19.civictech.chiba.jp/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2022-11-01T09:48:10+09:00,https://yachiyo-covid19.netlify.app/,False,404
2022-11-01T10:05:40+09:00,https://niigata.stopcovid19.jp/,False,[Errno 110] Connection timed out
2022-11-01T10:05:41+09:00,https://ishikawa-covid19.netlify.app/,False,404
2022-11-01T10:05:43+09:00,https://covid19-gifu.netlify.app/,False,404
2022-11-01T10:05:44+09:00,https://stopcovid19.city.shizuoka.lg.jp/,False,[Errno -2] Name or service not known
2022-11-01T10:05:44+09:00,https://stopcovid19.code4hamamatsu.org/,False,404
2022-11-01T10:05:45+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-11-01T10:05:46+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:1131)"
2022-11-01T10:05:46+09:00,https://kyoto.stopcovid19.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'kyoto.stopcovid19.jp'. (_ssl.c:1131)"
2022-11-01T10:05:48+09:00,https://stopcovid19.wakayama.jp/,False,410
2022-11-01T10:05:52+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2022-11-01T10:05:53+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2022-11-01T10:05:54+09:00,https://covid19-kochi.netlify.app/,False,404
2022-11-01T10:05:58+09:00,https://stopcovid19-kitakyushu.jp/,False,[Errno -3] Temporary failure in name resolution
2022-11-01T10:05:58+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1131)
2023-04-01T18:49:11+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:997)"
2023-04-01T18:49:13+09:00,https://fukushima-covid19.firebaseapp.com/,False,404
2023-04-01T18:49:16+09:00,https://covid19.civictech.chiba.jp/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:997)
2023-04-01T18:49:17+09:00,https://yachiyo-covid19.netlify.app/,False,404
2023-04-01T19:06:48+09:00,https://niigata.stopcovid19.jp/,False,[Errno 110] Connection timed out
2023-04-01T19:06:50+09:00,https://stopcovid19.pref.ishikawa.jp/,False,[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:997)
2023-04-01T19:06:50+09:00,https://ishikawa-covid19.netlify.app/,False,404
2023-04-01T19:06:52+09:00,https://stopcovid19.city.shizuoka.lg.jp/,False,[Errno -2] Name or service not known
2023-04-01T19:06:53+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2023-04-01T19:06:54+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:997)"
2023-04-01T19:06:54+09:00,https://kyoto.stopcovid19.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'kyoto.stopcovid19.jp'. (_ssl.c:997)"
2023-04-01T19:06:56+09:00,https://stopcovid19.wakayama.jp/,False,410
2023-04-01T19:06:59+09:00,https://stopcovid19-hiroshima-city.hiroshima-cu.ac.jp/,False,[Errno 111] Connection refused
2023-04-01T19:07:00+09:00,https://covid19-yamaguchi.netlify.app/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'yamaguchi.stopcovid19.jp'. (_ssl.c:997)"
2023-04-01T19:07:00+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2023-04-01T19:07:01+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2023-04-01T19:07:01+09:00,https://covid19-kochi.netlify.app/,False,404
2023-04-01T19:07:14+09:00,https://stopcovid19-kitakyushu.jp/,False,[Errno -3] Temporary failure in name resolution
2023-04-01T19:07:15+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:997)
2023-04-01T19:07:16+09:00,https://oita.stopcovid19.jp/,False,404
2023-05-01T09:31:27+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1007)"
2023-05-01T09:31:28+09:00,https://fukushima-covid19.firebaseapp.com/,False,404
2023-05-01T09:31:29+09:00,https://stopcovid19-ibaraki.jp/,False,[Errno -2] Name or service not known
2023-05-01T09:31:32+09:00,https://covid19.civictech.chiba.jp/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1007)
2023-05-01T09:31:32+09:00,https://yachiyo-covid19.netlify.app/,False,404
2023-05-01T09:49:02+09:00,https://niigata.stopcovid19.jp/,False,[Errno 110] Connection timed out
2023-05-01T09:49:03+09:00,https://stopcovid19.pref.ishikawa.jp/,False,[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1007)
2023-05-01T09:49:04+09:00,https://ishikawa-covid19.netlify.app/,False,404
2023-05-01T09:49:04+09:00,https://covid19-fukui.com/,False,[Errno -2] Name or service not known
2023-05-01T09:49:05+09:00,https://covid19-nagano.info/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19-nagano.info'. (_ssl.c:1007)"
2023-05-01T09:49:06+09:00,https://stopcovid19.city.shizuoka.lg.jp/,False,[Errno -2] Name or service not known
2023-05-01T09:49:07+09:00,https://mie.stopcovid19.jp/,False,[Errno -2] Name or service not known
2023-05-01T09:49:07+09:00,https://stopcovid19.pref.shiga.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19.pref.shiga.jp'. (_ssl.c:1007)"
2023-05-01T09:49:08+09:00,https://kyoto.stopcovid19.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'kyoto.stopcovid19.jp'. (_ssl.c:1007)"
2023-05-01T09:49:10+09:00,https://stopcovid19.wakayama.jp/,False,[Errno -2] Name or service not known
2023-05-01T09:49:12+09:00,https://stopcovid19-hiroshima-city.hiroshima-cu.ac.jp/,False,[Errno -2] Name or service not known
2023-05-01T09:49:14+09:00,https://covid19-yamaguchi.netlify.app/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'yamaguchi.stopcovid19.jp'. (_ssl.c:1007)"
2023-05-01T09:49:14+09:00,https://kagawa.stopcovid19.jp/,False,[Errno -2] Name or service not known
2023-05-01T09:49:14+09:00,https://covid19-kagawa.jp/,False,[Errno -2] Name or service not known
2023-05-01T09:49:15+09:00,https://covid19-kochi.netlify.app/,False,404
2023-05-01T09:49:19+09:00,https://stopcovid19-kitakyushu.jp/,False,[Errno -2] Name or service not known
2023-05-01T09:49:20+09:00,https://stopcovid19.code4saga.org/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1007)
2023-05-01T09:49:21+09:00,https://oita.stopcovid19.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'oita.stopcovid19.jp'. (_ssl.c:1007)"
2023-06-01T09:43:22+09:00,https://covid19.codeforaomori.org/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'covid19.codeforaomori.org'. (_ssl.c:1007)"
2023-06-01T09:43:24+09:00,https://fukushima-covid19.firebaseapp.com/,False,404
2023-06-01T09:43:24+09:00,https://stopcovid19-ibaraki.jp/,False,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stopcovid19-ibaraki.jp'. (_ssl.c:1007)"
2023-06-01T09:43:26+09:00,https://covid19.civictech.chiba.jp/,False,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1007)
2023-06-01T09:43:26+09:00,https://yachiyo-covid19.netlify.app/,False,404
